No.,服装,名前,じゃんけん,ポジション,高校,よみがな,スパイクrZs,サーブrZs,セッティングrZs,頭脳rZs,幸運rZs,ブロックrZs,レシーブrZs,バネrZs,スピードrZs,メンタルrZs,TotalStatrZs,AttackValrZs,ServeValrZs,TossValrZs,ReceiveValrZs,BlockValrZs
93,"ユニフォーム","手白球彦","パー","S","音駒","てしろたまひこ","93.2551025","98.07288643","92.64193","93.5248984","80","93.2551025","95.84929385","95.50340167","98.87585042","93.2551025","87.5893886","91.32798893","93.75472454","92.64193","94.604082","91.906123"
106,"ユニフォーム","黄金川貫至","グー","S","伊達工","こがねがわかんじ","100","96.14577286","95.09462","93.5248984","80","124.7312908","95.84929385","100","96.62755125","90.5571435","92.9853066","97.10932964","92.75548046","95.09462","93.2551025","113.489795"
107,"制服","黄金川貫至","グー","S","伊達工","こがねがわかんじ","101.1241496","99.03644321","97.54731","96.7624492","80","126.97959","97.92464692","102.2482992","98.87585042","90.5571435","96.7624492","98.07288643","95.75321269","97.54731","95.9530615","116.187754"
108,"職業体験","黄金川貫至","パー","S","伊達工","こがねがわかんじ","103.3724488","100.9635568","97.54731","98.9208164","80","122.4829917","93.77394077","100","96.62755125","90.5571435","96.7624492","100","97.75170083","97.54731","91.906123","112.1408155"
109,"スパイ","黄金川貫至","チョキ","S","伊達工","こがねがわかんじ","102.2482992","99.03644321","99.18243667","96.7624492","80","133.7244875","100","106.7448975","98.87585042","90.5571435","99.1906123","99.03644321","95.75321269","99.18243667","97.302041","122.9326515"
115,"ユニフォーム","茂庭要","グー","S","伊達工","もにわかなめ","95.50340167","94.21865929","93.45949333","92.4457148","80","104.4965983","97.92464692","100","101.1241496","100","90.8269394","93.2551025","91.25661435","93.45949333","97.302041","101.3489795"
119,"ユニフォーム","及川徹","グー","S","青城","おいかわとおる","108.9931967","104.8177839","100","100","100","95.50340167","93.77394077","97.75170083","94.37925208","100","99.4604082","108.6720111","102.2482992","100","90.5571435","94.604082"
120,"プール掃除","及川徹","パー","S","青城","おいかわとおる","110.1173463","107.7084543","102.45269","103.2375508","100","97.75170083","95.84929385","100","96.62755125","100","103.2375508","109.6355679","105.2460314","102.45269","93.2551025","97.302041"
121,"Xmas","及川徹","チョキ","S","青城","おいかわとおる","112.3656454","104.8177839","104.90538","100","100","104.4965983","91.69858769","106.7448975","92.13095292","100","103.5073467","111.5626814","102.2482992","104.90538","87.8591845","105.395918"
122,"制服","及川徹","グー","S","青城","おいかわとおる","113.489795","104.8177839","101.6351267","100","100","102.2482992","95.84929385","104.4965983","96.62755125","100","103.2375508","112.5262382","102.2482992","101.6351267","93.2551025","102.697959"
123,"路地裏","及川徹","パー","S","青城","おいかわとおる","111.2414958","110.5991246","104.0878167","105.395918","100","97.75170083","97.92464692","100","98.87585042","100","105.9355098","110.5991246","107.7441416","104.0878167","95.9530615","97.302041"
124,"バカンス","及川徹","チョキ","S","青城","おいかわとおる","111.2414958","107.7084543","104.90538","103.2375508","100","102.2482992","100","104.4965983","98.87585042","100","106.2053057","110.5991246","105.2460314","104.90538","97.302041","102.697959"
125,"2周年","及川徹","グー","S","青城","おいかわとおる","113.489795","107.7084543","103.2702533","104.3167344","100","97.75170083","102.0753531","104.4965983","101.1241496","100","106.4751016","112.5262382","105.7456534","103.2702533","100","100"
151,"ユニフォーム","矢巾秀","グー","S","青城","やはばしげる","98.87585042","98.07288643","95.09462","95.6832656","100","97.75170083","97.92464692","97.75170083","98.87585042","100","93.7946943","100","96.75245676","95.09462","95.9530615","95.9530615"
152,"キャンプ","矢巾秀","パー","S","青城","やはばしげる","100","100.9635568","97.54731","98.9208164","100","100","100","100","101.1241496","100","97.5718369","100.9635568","99.750189","97.54731","98.6510205","98.6510205"
157,"ユニフォーム","芳賀良治","パー","S","常波","はがよしはる","101.1241496","94.21865929","93.45949333","92.4457148","80","95.50340167","91.69858769","97.75170083","94.37925208","93.2551025","87.8591845","98.07288643","91.25661435","93.45949333","89.208164","94.604082"
168,"ユニフォーム","夏瀬伊吹","チョキ","S","扇南","なつせいぶき","97.75170083","93.2551025","92.64193","92.4457148","80","102.2482992","91.69858769","100","96.62755125","93.2551025","87.8591845","95.18221607","90.75699231","92.64193","90.5571435","100"
169,"ユニフォーム","秋宮昇","チョキ","S","扇南","あきみやのぼる","97.75170083","98.07288643","95.91218333","95.6832656","80","106.7448975","100","100","103.3724488","100","94.8738779","95.18221607","94.75396861","95.91218333","100","102.697959"
170,"ユニフォーム","古牧譲","グー","S","角川","こまきゆずる","102.2482992","97.10932964","94.27705667","94.604082","100","100","95.84929385","108.9931967","105.6207479","106.7448975","97.302041","102.8906704","95.75321269","94.27705667","98.6510205","104.0469385"
171,"雪遊び","古牧譲","パー","S","角川","こまきゆずる","103.3724488","100","96.72974667","97.8416328","100","102.2482992","97.92464692","111.2414958","107.8690471","106.7448975","101.0791836","103.8542271","98.75094491","96.72974667","101.3489795","106.7448975"
186,"ユニフォーム","二岐丈晴","グー","S","条善寺","ふたまたたけはる","95.50340167","92.29154571","92.64193","92.4457148","80","102.2482992","91.69858769","100","98.87585042","106.7448975","90.0175517","93.2551025","90.25737028","92.64193","91.906123","100"
187,"制服","二岐丈晴","パー","S","条善寺","ふたまたたけはる","96.62755125","95.18221607","95.09462","95.6832656","80","104.4965983","93.77394077","102.2482992","101.1241496","106.7448975","93.7946943","94.21865929","93.2551025","95.09462","94.604082","102.697959"
195,"ユニフォーム","花山一雅","チョキ","S","和久南","はなやまかずまさ","100","99.03644321","94.27705667","93.5248984","80","106.7448975","102.0753531","104.4965983","101.1241496","106.7448975","96.4926533","97.10932964","94.25434657","94.27705667","100","105.395918"
218,"ユニフォーム","白布賢二郎","グー","S","白鳥沢","しらぶけんじろう","100","98.07288643","98.36487333","95.6832656","100","102.2482992","97.92464692","100","101.1241496","100","96.2228574","100.9635568","96.75245676","98.36487333","97.302041","100"
219,"探偵","白布賢二郎","パー","S","白鳥沢","しらぶけんじろう","101.1241496","100.9635568","100.8175633","98.9208164","100","104.4965983","100","102.2482992","103.3724488","100","100","101.9271136","99.750189","100.8175633","100","102.697959"
220,"制服","白布賢二郎","チョキ","S","白鳥沢","しらぶけんじろう","98.87585042","103.8542271","102.45269","101.0791836","100","100","100","97.75170083","103.3724488","100","100.2697959","100","102.2482992","102.45269","100","97.302041"
221,"バカンス","白布賢二郎","グー","S","白鳥沢","しらぶけんじろう","96.62755125","99.03644321","103.2702533","96.7624492","100","108.9931967","104.1507062","102.2482992","105.6207479","100","100","98.07288643","97.75170083","103.2702533","104.0469385","105.395918"
222,"路地裏2","白布賢二郎","パー","S","白鳥沢","しらぶけんじろう","102.2482992","102.8906704","103.2702533","101.0791836","100","104.4965983","102.0753531","102.2482992","105.6207479","100","102.697959","102.8906704","101.7486771","103.2702533","102.697959","102.697959"
226,"ユニフォーム","瀬見英太","グー","S","白鳥沢","せみえいた","97.75170083","98.07288643","93.45949333","93.5248984","100","102.2482992","97.92464692","102.2482992","101.1241496","100","93.7946943","99.03644321","95.75321269","93.45949333","97.302041","101.3489795"
227,"雪遊び","瀬見英太","パー","S","白鳥沢","せみえいた","98.87585042","100.9635568","95.91218333","96.7624492","100","104.4965983","100","104.4965983","103.3724488","100","97.5718369","100","98.75094491","95.91218333","100","104.0469385"
228,"バカンス","瀬見英太","チョキ","S","白鳥沢","せみえいた","96.62755125","103.8542271","95.91218333","98.9208164","100","100","104.1507062","100","103.3724488","100","97.8416328","98.07288643","101.2490551","95.91218333","102.697959","98.6510205"
229,"アート2","瀬見英太","グー","S","白鳥沢","せみえいた","100","99.03644321","98.36487333","94.604082","100","100","104.1507062","104.4965983","107.8690471","100","98.1114287","100.9635568","96.75245676","98.36487333","105.395918","101.3489795"
235,"ユニフォーム","七沢健吾","グー","S","生川","ななさわけんご","92.13095292","95.18221607","91.82436667","91.3665312","80","95.50340167","89.62323462","97.75170083","96.62755125","106.7448975","87.8591845","90.36443214","91.25661435","91.82436667","89.208164","94.604082"
242,"ユニフォーム","名栗翔太","チョキ","S","森然","なぐりしょうた","95.50340167","96.14577286","92.64193","90.2873476","80","97.75170083","97.92464692","97.75170083","98.87585042","106.7448975","90.5571435","93.2551025","91.25661435","92.64193","95.9530615","95.9530615"
245,"ユニフォーム","宮侑","チョキ","S","稲荷崎","みやあつむ","101.1241496","106.7448975","100.8175633","100","100","95.50340167","102.0753531","95.50340167","101.1241496","100","100","101.9271136","103.2475432","100.8175633","100","93.2551025"
246,"文化祭","宮侑","グー","S","稲荷崎","みやあつむ","102.2482992","109.6355679","103.2702533","103.2375508","100","97.75170083","104.1507062","97.75170083","103.3724488","100","103.7771426","102.8906704","106.2452755","103.2702533","102.697959","95.9530615"
247,"RPG","宮侑","パー","S","稲荷崎","みやあつむ","100","111.5626814","102.45269","104.3167344","100","93.2551025","108.3014123","95.50340167","105.6207479","100","103.7771426","100.9635568","107.7441416","102.45269","106.7448975","91.906123"
248,"カンフー","宮侑","チョキ","S","稲荷崎","みやあつむ","104.4965983","107.7084543","101.6351267","101.0791836","100","104.4965983","106.2260592","102.2482992","103.3724488","100","104.3167344","104.8177839","104.2467873","101.6351267","104.0469385","102.697959"
249,"新年2","宮侑","グー","S","稲荷崎","みやあつむ","103.3724488","111.5626814","105.7229433","105.395918","100","97.75170083","106.2260592","97.75170083","105.6207479","100","106.4751016","103.8542271","108.2437636","105.7229433","105.395918","95.9530615"
286,"ユニフォーム","赤葦京治","グー","S","梟谷","あかあしけいじ","100","99.03644321","97.54731","98.9208164","100","95.50340167","106.2260592","104.4965983","103.3724488","106.7448975","99.4604082","100.9635568","98.75094491","97.54731","104.0469385","98.6510205"
287,"夏祭り","赤葦京治","パー","S","梟谷","あかあしけいじ","101.1241496","101.9271136","100","102.1583672","100","97.75170083","108.3014123","106.7448975","105.6207479","106.7448975","103.2375508","101.9271136","101.7486771","100","106.7448975","101.3489795"
288,"制服","赤葦京治","チョキ","S","梟谷","あかあしけいじ","98.87585042","103.8542271","102.45269","104.3167344","100","91.00680333","108.3014123","102.2482992","105.6207479","106.7448975","103.2375508","100","103.7471653","102.45269","106.7448975","94.604082"
289,"バーガー","赤葦京治","グー","S","梟谷","あかあしけいじ","98.87585042","99.03644321","101.6351267","101.0791836","100","104.4965983","108.3014123","111.2414958","105.6207479","106.7448975","103.5073467","100","99.750189","101.6351267","106.7448975","108.093877"
290,"仮装","赤葦京治","パー","S","梟谷","あかあしけいじ","102.2482992","103.8542271","102.45269","104.3167344","100","97.75170083","110.3767654","106.7448975","107.8690471","106.7448975","105.9355098","102.8906704","103.7471653","102.45269","109.4428565","101.3489795"
291,"妖","赤葦京治","チョキ","S","梟谷","あかあしけいじ","102.2482992","104.8177839","100","105.395918","100","97.75170083","112.4521185","108.9931967","107.8690471","106.7448975","106.2053057","102.8906704","104.7464094","100","110.791836","102.697959"
295,"ユニフォーム","越後栄","パー","S","椿原","えちごさかえ","98.87585042","98.07288643","96.72974667","98.9208164","100","95.50340167","102.0753531","104.4965983","98.87585042","106.7448975","97.5718369","100","98.25132287","96.72974667","98.6510205","98.6510205"
323,"ユニフォーム","先島伊澄","パー","S","戸美","さきしまいすみ","95.50340167","94.21865929","92.64193","92.4457148","80","97.75170083","91.69858769","100","98.87585042","106.7448975","90.0175517","93.2551025","91.25661435","92.64193","91.906123","97.302041"
